;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
19;M3;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;4.4249264612242096e-06;54.16425156593323;0.16144816002776408;4.569185256958008;0.08180838660806762;0.20755704326762087
20;M3;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;4.9785963021842386e-06;54.58545660972595;0.13722986375754945;3.1529903411865234;0.07515678009468678;0.14769010245800018
21;M3;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;5.111271503775363e-06;54.47294068336487;0.1497526533009508;2.924488067626953;0.07390392427768769;0.14282532408833504
22;M3;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;6.8530108730843825e-06;54.731253862380974;0.1308195950099665;2.756117820739746;0.07649052364443777;0.1467798480557071
23;M3;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;7.415060625567175e-06;54.80464243888855;0.14234686333185118;2.835278511047364;0.07601192187926188;0.14460142453511554
24;M3;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;5.842090655070822e-06;73.91678619384766;0.1445838823579153;3.296702146530152;0.08103463342662894;0.17574920174148348
25;M3;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;6.1856014016909926e-06;73.68151903152466;0.21915087482838425;3.6268274784088135;0.08057924146177595;0.17898281746440464
26;M3;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;6.890710378657875e-06;74.93601822853087;0.12846502352859507;2.562783479690552;0.0745406082456383;0.13797886007361942
27;M3;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;7.255806969658369e-06;75.22007107734679;0.1376844673352241;3.018975019454956;0.07395750381617844;0.14948007836937904
28;M3;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;1.0033581050851885e-05;75.85310578346251;0.13914589897226656;2.954673767089844;0.07607952799918391;0.1461081157128016
29;M3;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;1.057963324934935e-05;74.9278497695923;0.1431626221292567;5.38261079788208;0.07457401387245405;0.19967131151093376
30;M3;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;7.911454276083064e-06;85.97720146179199;0.1836807581879009;4.43008279800415;0.08060601068275294;0.19825984868738386
31;M3;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;8.102672751125686e-06;85.91115522384644;0.15543190551255226;3.45569396018982;0.08035327693449153;0.167922828760412
32;M3;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;8.887941134761221e-06;86.0567512512207;0.15324474731420612;3.905855655670166;0.07442304142070742;0.17861373474200568
33;M3;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;9.262220291460453e-06;86.61214900016785;0.12498326496230595;2.8899667263031006;0.0725824923345129;0.1404107506904337
34;M3;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;1.3114869469632522e-05;86.81503057479858;0.12490750830758733;2.778798341751098;0.07598893940129074;0.1414124576581849
35;M3;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;3.0;54;64;5;738;Noam;Noam;minmax;1.404222278683414e-05;86.56508564949036;0.13021910711107967;2.7536985874176025;0.07410981256971329;0.14624061725205845
0;M3;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;3.047984221313468e-06;194.6024317741394;0.21430907562638155;4.985705852508545;0.3651978930724101;0.9410293949974908
1;M3;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;1.25;22;32;5;2693;Noam;Noam;zscore;2.8023023507728037e-06;194.4144515991211;0.19802206781061527;4.7179999351501465;0.3618237161664202;0.8956946200794644
2;M3;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;2.981480141412973e-06;198.39080595970157;0.17803823217856965;4.0499229431152335;0.3424458151940889;0.8090611682997809
3;M3;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;1.25;22;32;5;2693;Noam;Noam;zscore;3.108993102433752e-06;199.34783935546875;0.1893025092456679;3.382303476333618;0.33878425140619817;0.7545044302940369
4;M3;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.158910872602388e-06;198.85123920440674;0.17193425936737858;2.820656538009644;0.3602328114157762;0.7132808102501763
5;M3;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.156561716628369e-06;200.6589117050171;0.16798901193460752;2.823482751846313;0.3537919727628364;0.6974683403968811
6;M3;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.13604741463618e-06;254.8626568317413;0.1976215590279964;3.672852277755737;0.3585923266689578;0.7914293262693617
7;M3;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.515968745812271e-06;255.47250080108643;0.18825508254092327;3.238734245300293;0.3603497819667845;0.7520566993289524
8;M3;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.177626645285846e-06;257.45009970664984;0.21682050515781667;4.632244110107422;0.3426829790747609;0.8823384881019593
9;M3;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;1.25;22;32;5;2693;Noam;Noam;zscore;4.714501478782541e-06;258.71533370018;0.19629549643506888;3.6241517066955566;0.3386494560221678;0.7564580599466959
10;M3;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;1.25;22;32;5;2693;Noam;Noam;zscore;5.650290112955514e-06;254.2631196975708;0.17380277659956522;2.9128096103668213;0.37743828255635103;0.7132214917076959
