;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
81;Traffic-metr-la;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.630403579617676e-09;807.726686000824;0.03526829781847965;0.9229093194007874;0.03745604255470399;0.029915443222437582
82;Traffic-metr-la;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;7.454945474316203e-09;826.501946926117;0.0356240515162092;0.9622268676757812;0.03755952803039896;0.030460831043975695
83;Traffic-metr-la;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;7.930732890552791e-09;823.6783790588379;0.035993450228439534;0.9566143751144408;0.03758871466373061;0.031147414286221774
84;Traffic-metr-la;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;6.911087432194781e-09;1002.4407601356506;0.03640352613182297;0.971351444721222;0.03777220456885076;0.03124534072620528
85;Traffic-metr-la;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;6.9114240821744275e-09;998.8524258136748;0.035695992364341594;0.9523425102233888;0.03786303343563335;0.030069266046796526
86;Traffic-metr-la;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;7.217674568660258e-09;1004.67525267601;0.0348732254530593;0.9153879284858704;0.03738643885946142;0.02955244508172785
87;Traffic-metr-la;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;7.330384981846423e-09;1005.4593741893767;0.035543090928132244;0.9348504543304444;0.0374132498053283;0.029981490490692007
88;Traffic-metr-la;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;9.636538337429447e-09;1016.3923337459564;0.035258385381509744;0.9446904063224792;0.06808874782594046;0.03035191765853337
89;Traffic-metr-la;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;9.607653769175648e-09;1016.0870349407196;0.035014870282551284;0.9310499429702759;0.067210578193541;0.030145475640892982
90;Traffic-metr-la;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;3.9562768958258975e-09;611.1827745437623;0.03858979442160944;0.9972621202468872;0.037729941445569314;0.0335498983040452
