;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
91;WikiWebTraffic;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;1.6911288724124209e-06;898.6407811641693;0.4781631921092408;0.863036036491394;0.03719979169666563;0.062181377317756414
92;WikiWebTraffic;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;2.3798137824716625e-06;899.3526878356934;0.5421054838786141;0.9901730418205258;0.03703471508328708;0.06660585408098996
93;WikiWebTraffic;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;3.1001010964797518e-06;912.699017047882;0.5016506660810555;0.9149919748306274;0.03699352889887938;0.06596152088604867
94;WikiWebTraffic;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;5.119166577297155e-06;1031.066918849945;0.4791948147921829;0.86769700050354;0.037057088215633915;0.06193394213914871
95;WikiWebTraffic;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;5.578761641994052e-06;1093.0242278575895;0.5139694066532183;0.9411052465438844;0.036919823909570576;0.06642444431781769
96;WikiWebTraffic;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;1.4742490578041487e-06;1046.0596327781675;0.4718512376773975;0.8534457683563232;0.03711840924994149;0.06301587470807135
97;WikiWebTraffic;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;2.3896261347213024e-06;1045.4412362575529;0.4715826456112334;0.8517917990684509;0.03713735290014936;0.06277323840186
98;WikiWebTraffic;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;3.544947011730676e-06;1065.6028995513916;0.4828139983249976;0.8678365349769592;0.03695388661443638;0.06189153343439102
99;WikiWebTraffic;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;4.547916878835891e-06;1084.0278062820437;0.527584033879575;0.9615699648857116;0.03692050058936413;0.06472861301153897
100;WikiWebTraffic;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;7.571821084218381e-06;1290.350233793259;0.5356953528817385;0.9793981313705444;0.036994339774519686;0.06968834181316197
101;WikiWebTraffic;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;8.308517404168013e-06;1384.0089709758759;0.5205665884332054;0.9472467303276062;0.03690536623117152;0.06544888927601278
102;WikiWebTraffic;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;1.9373451316774946e-06;1221.8336822986605;0.4671726092940925;0.8391629457473755;0.037137439433984405;0.06062267161905765
103;WikiWebTraffic;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};59;3.0;177;64;5;7665;Noam;Noam;minmax;3.134362673162787e-06;1194.8623101711273;0.4612228417665438;0.8290247917175293;0.037086209897320456;0.061437842668965466
